Country,Continent,Least Developed,Life Expectancy,CO2 emissions,Health expenditure,Electric power consumption,Forest area,GDP per capita,Individuals using the Internet,People using at least basic drinking water services,Obesity among adults,Beer consumption per capita,High GDP per capita
Bolivia,South America,False,66.937,1.348563251,4.60677242,538.6863418,49.37606019,4873.089266,12.5,85.89324953,15.0,2.78687,False
Bolivia,South America,False,67.476,1.416317393,5.17444515,527.8015425,49.19001939,4985.203837,16.8,86.58319782,15.5,2.94352,False
Bolivia,South America,False,68.007,1.509663496,5.20230532,546.597348,49.00397858,5167.676741,22.4,87.26318343,15.9,2.63,False
Bolivia,South America,False,68.521,1.626366425,5.17306805,596.5011832,48.80850365,5460.257058,30.0,87.93356681,16.3,2.52,False
Bolivia,South America,False,69.01,1.678603032,5.2539444,629.0052699,48.61302871,5921.648907,35.34,88.59412659,16.8,2.44,False
Bolivia,South America,False,69.468,1.777588045,5.57465124,654.4817304,48.41755377,6624.805923,36.99,89.23058742,17.3,2.38,False
Bolivia,South America,False,69.891,1.90631555,5.89613628,695.9532363,48.22207883,7056.828365,34.6,89.85011389,17.7,2.4,False
Bolivia,South America,False,70.277,1.909890716,6.55064964,742.5383997,48.0266039,7133.873145,37.49,90.46214101,18.2,2.36,False
Botswana,Africa,False,50.629,2.452333155,5.82726383,1073.739645,31.09187797,8452.352765,2.902666622,75.19896513,10.9,2.30919,False
Botswana,Africa,False,50.281,2.310897524,6.15671635,1155.578328,30.88313659,8502.284578,3.430886787,75.54351833,11.2,2.70781,False
Botswana,Africa,False,50.232,2.36413982,6.42154074,1225.313106,30.67439521,8997.897967,3.385922351,75.75011146,11.6,2.6215,False
Botswana,Africa,False,50.518,2.260164586,6.1761694,1274.758204,30.46565384,9435.260581,3.345190174,75.93520413,11.9,2.50532,False
Botswana,Africa,False,51.15,2.248612758,5.79530382,1362.441024,30.25691246,9775.154595,3.304889253,76.11861487,12.2,2.47809,False
Botswana,Africa,False,52.13,2.378997792,5.02535105,1480.006321,30.04817109,10344.53343,3.262554036,76.29914683,12.5,2.58297,False
Botswana,Africa,False,53.435,2.22777692,4.77373314,1464.639924,29.83942971,11323.78141,4.289932975,77.40119239,12.8,2.65414,False
Botswana,Africa,False,54.983,2.303437439,5.33311653,1494.08114,29.63068833,12326.85119,5.28,78.88605385,13.1,2.64552,False
Botswana,Africa,False,56.679,2.291667032,5.7820034,1535.091695,29.42194696,13067.94811,6.25,80.32351749,13.4,2.17467,False
Botswana,Africa,False,58.447,2.144873704,6.5250082,1542.56863,29.21320558,11909.92073,6.15,81.71011454,13.7,2.28086,False
Botswana,Africa,False,60.211,1.695933627,6.19402504,1739.958382,29.00446421,12863.90135,6.0,83.04816923,14.1,2.48,False
Botswana,Africa,False,61.91,1.925170469,5.77690315,1561.064181,28.79572283,13729.85927,9.0,84.33697326,14.4,2.39,False
Botswana,Africa,False,63.511,1.67193666,6.14145994,1503.419162,28.58698146,13091.98012,16.0,85.42283413,14.7,2.39,False
Botswana,Africa,False,64.976,2.627813846,6.22438812,1756.268904,28.37824008,14168.08218,30.0,86.45559051,15.0,2.79,False
Botswana,Africa,False,66.265,3.346708888,5.59793139,2126.492872,28.1694987,15702.87275,36.74474744,87.46342477,15.4,3.15,False
Botswana,Africa,False,67.338,3.277194971,5.72629929,1815.553722,27.96075733,14639.55843,37.31205037,88.44628953,15.8,3.33,False
Brazil,South America,False,70.116,1.794549984,8.33459282,1832.378306,65.9343586,9050.494048,2.870685159,93.47152821,13.5,3.3405,False
Brazil,South America,False,70.462,1.802410371,8.54960632,1897.353148,65.4616709,9255.634759,4.528494869,93.8143374,14.0,3.35201,False
Brazil,South America,False,70.813,1.769880772,8.69685745,1747.939631,64.98898319,9560.575067,9.149425086,94.14248522,14.5,3.31994,False
Brazil,South America,False,71.17,1.709539024,8.18899918,1806.669684,64.51629549,9737.27738,13.2075861,94.46352265,15.0,3.17642,False
Brazil,South America,False,71.531,1.785371856,8.12491989,1882.264028,64.04360779,10448.31334,19.07367227,94.77735867,15.5,3.21237,False
Brazil,South America,False,71.896,1.782061764,8.03540993,1956.159381,63.57092009,10994.30767,21.02274725,95.08413702,16.0,3.34119,False
Brazil,South America,False,72.26,1.783625001,8.24952602,2015.799869,63.09823238,11654.82481,28.17838018,95.38418309,16.6,3.53035,False
Brazil,South America,False,72.618,1.854305856,8.20183945,2072.36268,62.62554468,12565.2614,30.88,95.67762486,17.1,3.60194,False
Brazil,South America,False,72.966,1.945681928,8.01129246,2167.606561,62.15285698,13325.47284,33.83,95.96456826,17.7,3.60782,False
Brazil,South America,False,73.3,1.805179788,8.39480209,2229.845299,61.68016927,13265.78507,39.22,96.24479886,18.2,3.91305,False
Brazil,South America,False,73.619,2.03322568,7.94515991,2197.125581,61.20748157,14301.12268,40.65,96.51879691,18.8,4.2,False
Brazil,South America,False,73.921,2.117869375,7.78819466,2374.116628,61.02332816,15040.06109,45.69,96.78798047,19.4,4.21,False
Brazil,South America,False,74.209,2.279272333,7.73637724,2430.80331,60.83917474,15046.29018,48.56,97.05098,19.9,4.3,False
Brazil,South America,False,74.483,2.421656961,7.97659969,2501.474103,60.65502133,15588.72613,51.04,97.30767638,20.5,4.1,False
Brazil,South America,False,74.745,2.523232137,8.39644623,2568.829695,60.47086792,15718.56495,54.55100188,97.55858195,21.1,4.27,False
Brazil,South America,False,74.994,2.373628508,8.90929508,2619.960499,60.28671451,14744.11363,58.32795173,97.80356759,21.7,4.1,False
Brunei Darussalam,Asia,False,72.809,14.16711189,2.5512445,7375.526495,75.33206831,66363.6504,8.996284534,99.90000165,6.4,0.19,True
Brunei Darussalam,Asia,False,73.076,13.85143381,2.54995036,7545.787986,75.00948767,68312.04123,12.91776908,99.90000165,6.8,0.2,True
Brunei Darussalam,Asia,False,73.332,13.32268255,2.53798175,7181.571417,74.68690702,70662.41315,15.32987986,99.90000165,7.3,0.09,True
Brunei Darussalam,Asia,False,73.575,15.62433655,2.60610533,7373.614744,74.36432638,72781.51242,19.59500322,99.90000165,7.7,0.09,True
Brunei Darussalam,Asia,False,73.801,14.18897462,2.5552268,8550.927695,74.04174573,73829.28067,29.71560414,99.90000165,8.2,0.08,True
Brunei Darussalam,Asia,False,74.006,13.66703853,2.23678851,8596.849491,73.71916509,75250.76151,36.46639195,99.90000385,8.7,0.08863,True
Brunei Darussalam,Asia,False,74.189,20.30994264,1.91712439,8463.156511,73.39658444,79857.70173,42.18634916,99.90000604,9.1,0.49696,True
Brunei Darussalam,Asia,False,74.351,19.04167531,1.96159506,8431.867164,73.0740038,81111.9517,44.68,99.49335401,9.6,0.76807,True
Brunei Darussalam,Asia,False,74.494,20.847719,1.87878013,8614.091373,72.75142315,80113.13536,46.0,99.49550998,10.1,0.59864,True
Brunei Darussalam,Asia,False,74.623,20.50002315,2.38892317,8589.471243,72.4288425,78278.83177,49.0,99.49764798,10.7,0.18793,True
Brunei Darussalam,Asia,False,74.74,18.44923521,2.27826118,8840.797912,72.10626186,80288.8249,53.0,99.49976796,11.2,0.19,True
Brunei Darussalam,Asia,False,74.852,18.61885184,1.86409724,8810.345981,72.10626186,83935.22572,56.0,99.50186192,11.7,0.84,True
Brunei Darussalam,Asia,False,74.962,18.29587739,1.85097218,8783.627603,72.10626186,88245.95835,60.27306504,99.50393221,12.3,0.87,True
Brunei Darussalam,Asia,False,75.075,17.82826519,1.898314,9240.670982,72.10626186,83788.51089,64.5,99.50597825,12.9,0.67,True
Brunei Darussalam,Asia,False,75.193,17.27764771,1.91436803,9873.545426,72.10626186,81371.23087,68.77,99.50799572,13.5,0.66,True
Brunei Darussalam,Asia,False,75.318,15.42488346,2.38708901,10290.93802,72.10626186,62540.62522,71.2,99.50997616,14.1,0.66,True
Bulgaria,Europe,False,71.66341463,5.3144536,5.82971001,3613.367267,30.50709572,6421.959135,5.370923469,99.8594037,20.0,3.49873,False
Bulgaria,Europe,False,71.76829268,5.767159578,6.85958767,3673.606871,30.83431257,6958.978417,7.612297749,99.81006749,20.3,3.50818,False
Bulgaria,Europe,False,71.86585366,5.56323884,7.0809865,3859.090025,31.68566176,7786.448422,9.08,99.7614857,20.7,3.51824,False
Bulgaria,Europe,False,72.06585366,6.164371004,7.19987392,3853.819004,32.02721339,8416.983667,12.04,99.71365974,21.1,3.52883,False
Bulgaria,Europe,False,72.56341463,6.125548534,6.89090872,3997.902596,32.3630011,9201.504128,18.13,99.66658227,21.5,3.54056,False
Bulgaria,Europe,False,72.56097561,6.265854174,6.89011431,3971.822736,32.73195876,10291.43777,19.97,99.62024894,22.0,3.55422,False
Bulgaria,Europe,False,72.61219512,6.439923574,6.52544594,4165.180392,33.0682132,11408.11806,27.09,99.57463754,22.4,3.96199,False
Bulgaria,Europe,False,72.66341463,6.971191811,6.16035938,4366.912765,33.40760519,12811.35877,33.64,99.52976184,22.9,4.40923,False
Bulgaria,Europe,False,72.96341463,6.678624427,6.28771019,4523.322878,33.74090784,14335.7146,39.67,99.48559306,23.3,4.40436,False
Bulgaria,Europe,False,73.41219512,5.764030949,6.59577608,4674.503151,34.0899042,14181.15468,45.0,99.44213768,23.8,4.01937,False
Bulgaria,Europe,False,73.51219512,6.049544016,7.13800573,4483.747139,34.42336035,14956.48718,46.23,99.39938391,24.3,4.0,False
Bulgaria,Europe,False,74.16341463,6.755278124,7.13881254,4560.414917,34.60022108,15747.08538,47.97999305,99.35731687,24.8,4.08,False
Bulgaria,Europe,False,74.31463415,6.16215311,7.57609081,4863.691441,34.7770818,16327.87261,51.89998767,99.31597636,25.3,4.28,False
Bulgaria,Europe,False,74.86097561,5.458963808,7.16768599,4761.912583,34.95394252,16647.0064,53.0615,99.27537223,25.8,4.24,False
Bulgaria,Europe,False,74.46585366,5.820924714,7.70713234,4639.706323,35.13080324,17616.91318,55.49,99.23548448,26.4,4.04,True
Bulgaria,Europe,False,74.61463415,6.207865317,7.41093588,4708.927458,35.30766396,18391.92747,56.65625161,99.19632731,26.9,4.22,True
Cambodia,Asia,True,58.432,0.161247317,6.54149628,30.20242185,61.07523227,1074.188351,0.04702264,52.61694034,1.3,0.34305,False
Cambodia,Asia,True,59.335,0.173311469,7.01192331,32.74307766,60.96659302,1163.935071,0.076956056,54.22833978,1.4,0.36556,False
Cambodia,Asia,True,60.283,0.174873333,7.23566914,36.5163234,60.85795377,1236.684802,0.226983238,55.83831575,1.4,0.48531,False
Cambodia,Asia,True,61.241,0.185125113,6.95020199,50.32553739,60.74931453,1345.108021,0.260570198,57.44687647,1.5,0.53671,False
Cambodia,Asia,True,62.186,0.182145538,7.09425974,51.49278117,60.64067528,1499.511931,0.300436644,59.05430471,1.6,0.58043,False
Cambodia,Asia,True,63.088,0.200401487,6.85401773,55.71510296,60.53203603,1724.152771,0.317321781,60.294322,1.7,0.77292,False
Cambodia,Asia,True,63.927,0.219621964,6.11896086,66.75026774,60.42339678,1938.942114,0.46835672,61.22719385,1.8,0.83633,False
Cambodia,Asia,True,64.697,0.267544785,4.90268278,80.72590994,60.31475753,2162.262704,0.49,62.12338724,1.9,0.93533,False
Cambodia,Asia,True,65.394,0.292426404,6.60109377,100.5851409,60.20611829,2316.671001,0.51,62.9930786,2.1,0.98366,False
Cambodia,Asia,True,66.014,0.337032292,7.58330584,114.5936984,60.09747904,2298.808614,0.53,63.87999387,2.2,1.04711,False
Cambodia,Asia,True,66.56,0.35913403,6.91169882,127.9303627,59.98883979,2427.510581,1.26,64.73036087,2.4,1.75,False
Cambodia,Asia,True,67.043,0.368602225,7.50353193,144.2824498,58.01466123,2611.306349,3.1,65.54445489,2.5,1.99,False
Cambodia,Asia,True,67.48,0.383614744,7.26115417,165.1145373,56.04048266,2868.737515,4.94,66.32257759,2.7,2.09,False
Cambodia,Asia,True,67.888,0.381996121,7.10386801,207.2331472,54.0663041,3045.590961,6.0,67.06475682,2.9,2.38,False
Cambodia,Asia,True,68.273,0.455006519,6.70157766,221.544449,52.09212554,3185.336272,14.0,67.77182986,3.1,2.64,False
Cambodia,Asia,True,68.637,0.543119905,6.19431591,271.3672049,50.11794697,3388.737638,18.0,68.44384896,3.3,2.93,False
Cameroon,Africa,False,50.993,0.335826918,4.29762173,177.4016618,45.68866747,2026.520495,0.252120078,57.6186875,4.9,2.14473,False
Cameroon,Africa,False,51.222,0.323939303,4.0975132,175.2616872,45.54121766,2105.466499,0.277051322,58.09230279,5.1,2.3545,False
Cameroon,Africa,False,51.536,0.3136156,4.29479742,165.1713771,45.39376785,2175.463967,0.360871584,58.55918783,5.3,2.44327,False
Cameroon,Africa,False,51.908,0.310103009,4.26826382,155.0349211,45.24631804,2277.651041,0.587622611,59.01892036,5.6,2.4493,False
Cameroon,Africa,False,52.321,0.296651275,4.01515007,167.1342119,45.09886823,2437.147211,0.976075415,59.47196997,5.8,2.50162,False
Cameroon,Africa,False,52.76,0.283081514,4.09544468,192.3598158,44.95141842,2500.885699,1.402654226,59.91704351,6.1,2.17313,False
Cameroon,Africa,False,53.215,0.279306978,4.02897263,186.4277865,44.80396861,2604.266466,2.028744791,60.35506562,6.3,2.1517,False
Cameroon,Africa,False,53.681,0.327277496,3.95940948,245.6694113,44.6565188,2714.922192,2.93,60.78606619,6.6,2.18534,False
Cameroon,Africa,False,54.153,0.331901941,3.82291627,253.7601808,44.50906899,2768.571649,3.4,61.21007939,6.9,2.37334,False
Cameroon,Africa,False,54.627,0.355231325,3.73933601,267.1317241,44.36161917,2780.590387,3.84,61.62671558,7.2,2.80216,False
Cameroon,Africa,False,55.101,0.344620171,3.75891471,264.9328279,44.21416936,2817.106207,4.3,62.03643519,7.5,2.58,False
Cameroon,Africa,False,55.581,0.325737695,4.01686049,261.4885349,44.0957035,2892.448394,5.0,62.43885383,7.8,2.54,False
Cameroon,Africa,False,56.073,0.320219438,4.0731349,256.333087,43.97723763,2958.692624,7.5,62.83401733,8.1,2.85,False
Cameroon,Africa,False,56.576,0.341980233,3.78499365,247.4253636,43.85877176,3129.858638,10.0,63.22155854,8.4,3.02,False
Cameroon,Africa,False,57.083,0.363726897,3.95117664,252.2047533,43.7403059,3312.540064,16.21487223,63.60153135,8.8,3.03,False
Cameroon,Africa,False,57.583,0.363115439,3.74879193,275.1979743,43.62184003,3395.628961,18.3,63.97399012,9.2,2.82,False
Canada,North America,False,79.13658537,16.75762643,8.24814415,16678.9326,38.79298183,29362.08416,51.3,99.22699196,21.5,4.0,True
Canada,North America,False,79.33902439,16.33156895,8.62482357,17037.07228,38.78763071,30230.80297,60.2,99.23150801,22.1,4.0,True
Canada,North America,False,79.4902439,16.72030149,8.85670376,16840.19375,38.78227958,30963.053,61.59329927,99.23257361,22.8,4.0,True
Canada,North America,False,79.74146341,17.20830161,9.01090145,16960.63967,38.77692846,32349.94366,64.2,99.23364664,23.4,4.0,True
Canada,North America,False,79.89268293,16.79426996,9.06628132,17208.52352,38.77157733,33925.70673,65.95596346,99.23471533,24.0,4.0,True
Canada,North America,False,80.19268293,17.02748527,9.03540611,17264.73674,38.7662262,36327.22865,71.66,99.23464422,24.6,4.2,True
Canada,North America,False,80.34390244,16.5953499,9.34210205,16948.27522,38.76087508,38119.4132,72.4,99.23461957,25.2,4.2,True
Canada,North America,False,80.54390244,17.38057011,9.44500446,16508.33955,38.75552395,39575.30975,73.2,99.23549716,25.8,4.2,True
Canada,North America,False,80.69512195,16.55692294,9.60709858,16683.13366,38.75017283,40376.30688,76.7,99.23607708,26.4,4.2,True
Canada,North America,False,80.99512195,15.50214503,10.71716499,16377.4797,38.7448217,38865.41346,80.3,99.23635504,27.0,4.2,True
Canada,North America,False,81.24634146,15.79214123,10.69585419,15450.73069,38.73947058,40099.44824,80.3,99.23634886,27.6,4.2,True
Canada,North America,False,81.44878049,15.9959443,10.40052414,15269.74548,38.73486407,41666.70763,83.0,99.23589396,28.2,4.0,True
Canada,North America,False,81.64878049,15.73447396,10.50637913,15644.54028,38.73025757,42290.96541,83.0,99.23432608,28.8,4.0,True
Canada,North America,False,81.74878049,15.83846027,10.40513706,15336.62486,38.72565107,44298.57873,85.8,99.23268617,29.4,3.9,True
Canada,North America,False,81.8,15.84990541,10.24852657,15750.81163,38.72104457,45753.75055,87.12,99.23098502,30.1,3.8,True
Canada,North America,False,81.9,15.64858561,10.73320484,15588.48715,38.71643807,44670.08054,90.0,99.22922139,30.7,3.7,True
Chile,South America,False,76.366,3.286328366,7.03517628,2392.961564,21.27287057,9585.722434,16.6,95.74911864,20.3,1.79754,False
Chile,South America,False,76.634,3.121271618,7.15104103,2499.291178,21.3950173,10037.66594,19.1,96.06289253,20.8,1.78882,False
Chile,South America,False,76.894,3.131771583,7.26602364,2628.686877,21.51716402,10402.53252,22.1,96.3584678,21.4,1.7633,False
Chile,South America,False,77.146,3.167262617,7.33330393,2727.867469,21.63931075,10963.79063,25.47377889,96.61069072,21.9,1.80869,False
Chile,South America,False,77.391,3.432413196,6.90115023,2897.792879,21.76145748,11794.6294,28.17791012,96.86142408,22.4,1.83332,False
Chile,South America,False,77.63,3.458629046,6.58871555,3064.444946,21.8836042,12679.22581,31.17534703,97.11012176,22.9,2.01,False
Chile,South America,False,77.865,3.494449666,6.03516722,3095.649042,22.00575093,15657.47765,34.49775117,97.35732524,23.4,2.26,False
Chile,South America,False,78.099,3.906183578,6.17537546,3222.41447,22.12789766,16840.32704,35.9,97.6027136,23.9,2.34,False
Chile,South America,False,78.33,4.069245883,6.74047899,3339.463325,22.25004438,16504.09786,37.3,97.84658479,24.4,2.43,False
Chile,South America,False,78.558,3.875949531,7.20918465,3338.289965,22.37219111,16068.03767,41.56,98.08867136,25.0,2.32,False
Chile,South America,False,78.779,4.087904661,6.77489328,3296.541125,22.49433784,18042.79037,45.0,98.32901085,25.5,2.35,True
Chile,South America,False,78.986,4.437266283,6.7717886,3306.953699,22.72857658,20259.72939,52.24960729,98.56782122,26.0,2.51,True
Chile,South America,False,79.176,4.506229076,7.0209198,3583.584239,22.96281532,21512.00442,55.05,98.80491153,26.6,2.55,True
Chile,South America,False,79.349,4.723555077,7.44478321,3807.50765,23.19705406,22346.99046,58.0,99.0403906,27.1,2.67,True
Chile,South America,False,79.504,4.311060938,7.80729866,3879.859848,23.4312928,22687.25157,61.11,99.27424733,27.7,2.79,True
Chile,South America,False,79.646,4.576124117,8.30269146,3879.67342,23.66553154,22566.17765,76.62959195,99.50649272,28.3,2.85,True
China,Asia,False,71.397,2.650412428,4.50827932,913.963448,18.78049699,2917.24253,1.775913207,80.47577364,2.3,0.9172,False
China,Asia,False,71.732,2.774761175,4.25329876,992.9433847,19.03100674,3208.229957,2.639650215,80.81648861,2.5,0.91886,False
China,Asia,False,72.061,2.975679521,4.38285208,1076.549121,19.28151688,3532.081651,4.595704331,81.7952859,2.6,0.95844,False
China,Asia,False,72.381,3.427437253,4.41762829,1194.856295,19.53202806,3938.730274,6.2,82.74878351,2.8,0.99466,False
China,Asia,False,72.689,3.954107458,4.29347467,1379.484632,19.78253654,4427.131003,7.3,83.67586753,3.0,1.09333,False
China,Asia,False,72.985,4.46770003,4.17605114,1585.838782,20.03304816,5056.404724,8.523257003,84.57435729,3.2,1.17859,False
China,Asia,False,73.271,4.910276132,3.94742227,1782.312153,20.28355789,5842.778636,10.52315262,85.43458456,3.5,1.34,False
China,Asia,False,73.553,5.306366015,3.67491436,2039.01466,20.53406803,6818.923409,16.0,86.26131924,3.7,1.43466,False
China,Asia,False,73.835,5.435075622,3.90000153,2325.926769,20.78457818,7581.453513,22.6,87.06001859,3.9,1.55,False
China,Asia,False,74.119,5.798318754,4.3495841,2446.369055,21.03508722,8305.760185,28.9,87.82894559,4.2,1.58692,False
China,Asia,False,74.409,6.335417691,4.23068333,2612.45662,21.2855969,9254.779603,34.3,88.56889093,4.5,1.67,False
China,Asia,False,74.708,6.901344429,4.34274435,2943.589954,21.49109623,10292.94048,38.3,89.26848693,4.8,1.75,False
China,Asia,False,75.013,7.046182675,4.56584787,3295.784868,21.69659602,11168.6973,42.30011749,89.93455887,5.1,1.82,False
China,Asia,False,75.321,7.324147115,4.71490669,3466.019539,21.90209487,11872.49738,45.8,90.57190917,5.5,1.88,False
China,Asia,False,75.629,7.294235506,4.77790594,3757.185088,22.10759465,12480.33853,47.9,91.1813536,5.8,1.86,False
China,Asia,False,75.928,7.146449357,4.93827963,3905.317598,22.31309418,12897.50229,50.3,91.76264123,6.2,1.73,False
Colombia,South America,False,72.945,1.472118383,5.63529348,827.7292398,56.54393871,6682.772332,2.207532993,91.46819342,14.0,2.80126,False
Colombia,South America,False,73.241,1.464131171,5.94238234,845.5975169,56.37019288,6839.945273,2.854199971,91.83335003,14.5,2.52421,False
Colombia,South America,False,73.517,1.388856179,5.73295689,865.909134,56.19644705,7012.587473,4.6,92.19255678,14.9,2.64764,False
Colombia,South America,False,73.777,1.352573854,5.77505875,873.264416,56.02270122,7322.178185,7.388923711,92.54587309,15.4,2.57712,False
